episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
449,1,4,1,1,4,0,4,3,1,1,0,1,4,1,1,1,4,2,1,3,4,3,1,4,2,1,1,1,2,3,1,0,3,4,1,1,2,1,0,1,2,1,4,0,3,3,2,3,4,2,1,4,4,3,4,3,1,2,1,2,1,1,3,1,4,3,2,4,1,0,3,1,0,0,4
450,0,2,2,0,0,3,0,2,4,2,0,4,4,2,0,3,3,4,4,2,0,2,4,0,2,2,0,4,2,0,2,4,2,4,2,3,0,0,0,0,2,2,0,2,2,4,2,0,2,3,3,3,0,4,0,0,4,0,1,2,4,0,1,0,2,0,0,2,2,2,1,0,4,3,0
451,4,4,1,3,4,2,4,1,3,2,1,3,4,4,4,1,4,1,2,4,2,2,3,2,0,4,4,2,1,2,1,1,4,1,1,0,0,1,4,4,1,4,0,0,4,2,1,1,4,4,1,4,3,0,0,1,2,2,4,1,1,1,1,2,4,4,1,2,1,1,2,0,2,2,1
452,2,3,2,1,4,4,2,3,3,0,3,2,3,3,4,2,0,0,3,1,3,3,2,0,4,3,0,0,0,0,2,3,3,2,2,1,4,4,1,1,0,3,1,4,3,4,2,0,4,3,0,4,1,3,4,4,4,2,3,4,2,1,4,4,4,3,1,0,3,3,1,4,3,2,3
453,3,1,2,4,1,0,0,1,0,3,1,3,3,4,3,2,1,1,3,3,2,4,4,1,0,3,0,1,4,4,1,3,2,2,2,0,3,3,2,4,2,1,2,1,0,0,2,3,3,2,3,2,3,1,1,0,1,4,4,3,2,3,3,0,1,0,2,3,2,4,4,3,3,2,4
454,2,1,2,4,2,2,3,4,0,1,2,2,1,4,0,3,4,3,3,1,4,3,1,4,0,3,2,3,3,4,4,0,1,1,3,1,3,4,2,4,4,0,3,1,0,4,2,2,1,1,1,3,3,4,4,1,2,2,0,4,4,4,2,3,4,4,4,3,4,1,4,4,3,1,3
455,1,3,2,3,1,0,1,1,1,2,1,0,0,4,4,0,2,2,1,3,0,2,4,1,4,1,1,3,3,1,4,1,0,1,1,2,0,4,1,2,3,0,3,0,0,1,2,0,4,2,1,1,0,3,2,3,4,4,1,4,4,3,3,2,3,1,1,3,4,2,3,1,2,1,1
456,3,4,4,3,4,1,3,0,1,2,4,0,2,2,2,1,2,3,0,4,0,3,3,3,2,2,4,0,2,4,1,2,3,2,4,4,1,4,3,4,4,4,4,0,1,4,2,3,4,3,3,0,3,2,1,1,4,2,4,3,2,1,4,0,3,2,0,4,1,1,0,0,3,0,2
457,1,3,1,2,3,4,2,3,3,1,1,0,3,1,4,2,3,3,2,1,3,3,3,0,3,4,2,3,1,2,3,2,3,4,3,4,3,1,3,3,3,4,2,2,3,3,3,3,4,2,0,1,3,4,3,2,3,3,0,1,3,2,1,2,2,3,1,4,3,1,3,3,3,1,3
458,2,1,1,0,0,0,1,0,2,1,1,0,0,1,1,0,4,0,1,1,0,2,2,1,1,0,0,0,1,2,4,0,4,1,1,2,1,1,1,2,4,2,3,1,1,1,1,1,1,0,1,4,2,2,0,2,4,1,1,1,2,4,2,0,1,1,0,4,1,4,2,1,1,0,4
459,4,2,3,3,0,0,2,1,1,3,3,1,0,2,0,1,2,0,2,3,2,1,4,0,3,0,0,1,4,0,3,1,0,3,4,3,1,0,1,3,1,3,2,3,4,2,3,0,2,1,2,0,0,1,0,3,0,4,0,0,4,0,4,3,0,1,1,3,0,1,3,0,2,0,4
460,4,4,0,4,1,2,4,1,4,1,1,2,4,1,1,0,0,0,2,1,4,4,3,2,0,0,1,2,0,4,2,2,0,1,4,1,1,3,4,0,3,0,1,2,4,1,4,1,4,1,0,1,4,1,1,2,0,1,0,2,1,0,4,1,3,1,2,1,1,1,3,2,0,0,4
461,1,4,2,3,4,0,0,1,0,3,3,4,4,1,2,2,2,1,2,1,1,1,3,1,1,4,1,1,1,1,1,1,4,1,0,4,4,0,1,3,3,3,2,1,2,3,4,4,2,3,1,1,4,4,2,4,4,1,3,1,4,1,4,3,1,3,2,4,4,4,1,3,3,0,2
462,1,1,1,1,0,3,0,3,1,1,4,3,1,4,0,1,1,4,1,2,1,3,1,1,4,1,1,2,4,0,1,3,1,4,3,1,4,1,1,0,4,4,2,1,1,1,4,4,1,1,2,3,4,0,4,3,1,1,3,2,4,0,1,1,4,1,1,1,3,4,0,0,1,1,1
463,2,4,2,0,1,3,1,2,1,1,1,0,4,0,4,1,0,4,4,4,0,2,4,0,0,3,1,4,2,0,1,4,2,0,2,4,0,0,0,0,0,1,2,1,4,1,1,0,3,2,4,4,0,0,1,0,4,3,0,3,4,2,3,0,1,2,4,2,0,0,2,1,0,3,1
464,4,0,2,1,4,1,0,0,1,2,2,3,1,2,0,0,3,3,0,0,4,0,2,0,0,0,4,0,4,4,3,1,3,0,0,3,2,1,3,1,1,0,2,3,1,0,1,3,0,0,0,0,0,0,1,0,1,0,1,4,4,4,4,3,4,0,0,4,4,2,4,4,1,4,0
465,3,3,1,2,2,1,3,2,4,4,1,1,1,2,2,1,1,1,1,4,4,4,3,3,3,3,2,3,0,2,1,4,4,2,3,1,3,1,2,1,2,0,4,0,3,3,1,4,1,4,1,4,3,3,1,3,3,1,3,1,1,3,4,2,3,2,0,4,3,4,4,4,4,3,4
466,2,3,4,1,4,0,0,3,0,4,0,2,4,2,3,0,4,1,0,1,3,2,2,4,3,0,4,0,1,0,0,0,1,4,0,3,3,4,0,4,1,2,2,3,4,0,2,4,3,4,4,2,1,1,3,4,0,2,2,1,4,2,0,4,2,0,0,3,0,0,1,2,4,0,2
467,2,2,0,0,1,2,3,3,2,3,2,2,2,3,4,0,2,1,2,4,2,0,1,1,4,4,1,0,0,3,2,4,2,0,1,0,2,4,0,1,0,0,2,2,0,2,4,3,4,2,4,1,1,4,0,0,1,0,0,2,2,2,0,2,0,2,2,1,3,0,0,3,3,0,1
468,2,3,1,0,0,4,0,0,0,1,4,2,0,1,3,2,3,2,1,0,3,3,3,3,3,0,1,3,3,2,2,3,3,0,2,2,3,3,3,2,1,2,0,4,0,1,3,0,3,2,3,3,0,4,3,2,1,3,4,2,0,3,2,2,2,3,4,3,0,2,0,0,4,0,2
469,0,4,0,0,4,4,0,1,1,2,1,0,4,2,1,2,3,4,2,2,2,4,1,0,2,0,0,0,0,2,1,0,4,0,2,1,1,2,3,2,0,4,0,2,1,1,3,2,4,4,3,1,4,4,4,2,2,1,1,3,3,2,4,3,1,3,0,0,4,4,1,3,3,1,1
470,0,4,3,4,1,0,4,3,3,4,4,0,1,3,4,4,4,0,2,1,1,1,0,3,3,3,2,2,4,1,4,4,1,0,4,3,1,1,3,1,0,4,4,4,4,4,2,1,4,0,3,1,4,1,0,4,1,3,0,3,1,2,1,1,4,4,2,1,1,4,1,1,1,1,2
471,3,1,0,1,3,3,3,4,1,2,3,1,1,1,3,3,4,1,4,3,4,0,0,1,2,4,0,1,0,4,3,0,4,0,3,4,0,3,0,3,0,2,2,3,3,0,3,4,0,3,0,0,1,4,2,3,3,3,1,4,1,1,1,1,3,3,3,4,4,0,2,3,1,4,0
472,1,3,4,0,4,0,4,0,4,4,4,2,0,4,4,0,3,0,0,4,0,3,3,2,4,3,0,2,3,4,4,2,3,4,2,4,0,1,1,2,0,1,4,3,4,4,4,1,3,3,4,3,2,4,2,4,0,0,0,4,1,4,0,3,2,2,4,4,1,3,4,3,3,3,1
473,2,2,1,1,0,3,1,2,1,3,4,2,0,3,3,4,1,1,4,1,2,2,3,1,1,4,3,2,1,1,1,1,0,2,4,2,0,1,1,4,0,2,1,1,0,2,4,1,0,0,1,1,1,1,4,2,1,4,2,4,1,4,3,1,2,0,0,2,2,3,0,1,3,4,3
474,2,4,3,0,1,2,3,2,1,1,4,1,1,1,3,1,4,3,0,4,4,1,1,1,4,4,2,2,0,4,4,3,3,0,3,0,4,1,2,2,4,0,4,4,1,1,3,3,1,4,1,4,3,4,2,0,0,4,4,2,2,3,4,0,2,0,2,0,2,4,3,4,0,0,1
475,1,0,4,0,4,4,4,0,4,1,2,4,4,2,2,1,0,0,2,4,1,2,2,1,0,0,4,0,1,0,0,0,2,2,4,2,2,1,2,4,0,2,2,3,1,0,2,0,2,1,1,1,1,1,2,0,4,0,1,3,4,4,2,4,0,0,2,4,4,1,1,2,1,4,4
476,3,4,1,1,4,4,3,4,1,3,4,3,1,3,1,3,1,4,2,4,4,2,1,3,2,1,3,0,3,0,0,1,4,2,0,4,3,1,2,1,4,4,1,4,4,4,2,1,0,3,0,4,2,4,0,3,1,0,3,4,3,3,1,3,3,3,1,3,3,3,0,3,4,4,1
477,2,3,2,2,4,4,4,3,4,2,0,3,0,0,2,2,0,4,4,2,4,0,2,4,4,4,0,2,2,0,4,0,0,3,0,4,2,4,0,4,0,4,4,0,4,3,2,0,2,2,4,0,0,0,1,4,0,1,0,4,0,2,0,4,2,2,4,2,0,2,1,3,4,1,2
478,1,4,0,0,0,2,1,0,4,4,2,1,1,3,1,2,1,0,0,3,2,0,4,4,1,2,4,2,3,3,1,4,3,2,1,0,4,4,2,2,1,4,4,4,1,4,4,0,1,2,4,2,2,2,0,1,0,2,0,2,3,0,3,2,2,0,0,3,3,4,4,1,0,4,2
479,1,0,4,4,1,4,0,2,4,3,3,4,2,1,0,0,3,3,0,0,3,2,1,3,0,0,0,1,3,3,0,2,3,1,3,1,1,3,3,0,1,0,3,4,3,0,2,3,0,1,4,1,2,2,4,3,2,2,2,1,0,4,1,0,0,3,1,0,1,0,0,2,0,2,0
480,3,1,1,1,3,4,1,1,3,0,0,4,0,0,2,1,1,1,4,1,0,4,4,4,3,4,4,1,0,4,1,3,1,4,1,1,4,3,0,4,4,0,4,3,4,4,1,4,3,0,2,4,3,4,2,1,4,1,1,4,1,4,0,4,0,3,1,4,4,4,3,4,2,1,1
481,0,2,3,4,4,1,1,2,4,3,4,3,4,1,3,4,1,3,2,0,3,1,4,1,3,4,0,1,3,4,4,1,0,3,1,2,1,3,4,4,1,2,3,4,0,2,3,4,0,3,3,4,0,3,3,1,1,1,4,1,2,1,3,3,4,0,4,2,1,3,3,1,4,3,0
482,0,0,0,0,0,1,1,4,4,2,4,2,4,0,0,1,3,0,1,1,0,4,4,0,4,4,2,1,4,1,2,4,0,4,0,3,4,2,1,0,3,2,4,4,2,2,0,2,0,2,0,4,0,1,0,1,2,0,1,2,4,3,4,4,4,3,0,3,1,4,4,0,2,1,4
483,2,4,2,1,2,2,0,3,1,3,3,0,2,2,2,0,3,2,4,2,2,0,3,1,4,1,4,4,4,4,1,0,3,3,2,2,4,3,4,2,1,0,3,0,2,0,4,0,0,4,0,3,4,3,1,2,0,2,3,4,2,3,1,3,2,1,2,3,2,1,3,3,0,4,3
484,1,2,2,2,2,0,0,0,1,2,2,1,0,2,0,2,0,2,0,0,2,1,3,3,3,0,1,2,2,0,0,2,0,2,2,2,2,1,2,2,2,4,0,0,2,0,2,4,3,3,1,1,3,2,2,2,2,0,2,0,2,0,1,2,3,3,2,2,2,1,2,0,2,4,2
485,1,1,2,4,3,3,3,0,4,3,4,3,1,3,0,0,3,3,4,3,4,2,4,3,3,3,3,0,4,4,4,2,2,2,1,1,3,1,2,2,3,4,4,4,0,0,3,4,4,1,4,4,3,3,2,1,1,2,3,2,0,3,3,4,3,4,1,1,3,2,1,3,3,2,0
486,3,2,2,3,4,1,0,4,1,3,2,3,0,3,1,1,1,1,0,0,0,2,0,3,4,3,4,1,4,3,4,0,0,4,2,0,2,2,3,0,0,0,3,0,4,2,4,1,2,0,0,4,4,4,0,2,2,3,2,1,4,4,3,0,4,4,2,3,3,4,3,2,1,3,4
487,1,0,0,2,2,2,0,0,3,4,0,2,2,4,4,2,2,0,0,1,2,2,2,2,4,0,1,2,2,3,1,0,2,2,0,3,3,2,2,1,2,0,1,2,2,2,2,2,1,4,2,2,2,1,2,2,4,1,0,3,0,1,0,0,2,1,2,4,0,2,2,2,4,2,2
488,4,2,1,4,4,4,4,2,2,2,4,0,4,4,0,4,3,3,3,4,0,1,2,4,4,1,2,4,4,2,2,0,2,4,3,3,2,4,4,4,2,0,3,1,4,2,3,4,2,3,3,3,4,0,4,0,1,4,0,3,0,1,4,4,4,1,2,2,1,2,3,2,0,2,2
489,2,0,0,0,0,2,3,4,2,4,2,2,0,0,2,3,0,3,4,4,2,2,3,2,3,2,2,3,0,4,4,1,2,2,2,0,4,3,4,4,1,1,4,3,2,4,3,2,4,3,3,0,0,4,4,1,3,2,2,2,4,3,4,3,2,2,2,2,4,2,2,2,2,3,1
490,1,2,1,2,3,3,4,4,2,2,4,0,0,2,1,4,1,1,2,3,2,3,3,1,2,0,3,3,3,1,1,4,4,4,2,1,0,4,4,4,1,1,2,4,1,4,3,1,0,4,1,4,4,1,4,0,1,2,1,3,0,4,1,3,0,2,2,2,1,0,1,0,4,1,0
491,2,0,4,4,4,3,4,4,2,4,2,0,0,3,1,2,2,1,4,1,0,2,4,4,1,4,1,1,4,0,3,2,1,1,0,1,1,1,4,3,4,0,2,1,1,4,4,3,4,0,3,1,4,4,2,1,1,4,1,0,4,3,1,2,2,0,4,4,0,4,2,4,1,4,3
492,0,1,4,4,3,3,4,0,4,0,0,0,3,0,4,3,4,2,1,0,4,1,0,3,4,2,4,1,2,4,4,0,2,4,0,1,2,1,1,3,4,4,0,4,3,4,1,4,0,4,4,4,0,4,0,0,4,4,0,4,0,4,4,0,4,1,4,3,3,3,0,2,4,4,4
493,2,1,1,2,0,2,0,0,2,2,2,3,1,3,1,1,2,2,2,0,3,0,4,4,3,1,2,4,1,2,3,3,2,3,2,3,4,3,4,2,0,1,0,1,2,3,3,3,2,3,1,1,4,1,3,4,3,0,2,1,3,1,2,1,3,4,1,0,3,1,1,2,4,3,3
494,2,1,4,0,3,1,1,0,3,4,4,1,1,2,3,1,0,4,1,3,3,4,4,4,1,1,1,4,1,1,1,1,3,1,1,3,2,1,3,3,1,4,3,3,2,0,1,3,4,4,1,4,3,1,4,1,3,1,1,1,1,2,1,3,3,1,1,1,4,3,4,1,1,1,2
495,2,3,3,2,2,0,1,3,0,3,0,3,2,4,3,3,0,3,1,1,1,2,4,2,2,3,4,3,3,3,2,0,4,3,3,0,4,1,3,2,3,0,2,1,2,3,2,3,4,3,1,0,3,0,3,0,3,3,0,3,2,3,3,3,4,0,3,3,1,4,1,3,3,3,1
496,4,1,0,1,3,0,2,1,2,4,2,2,2,3,4,4,0,3,3,1,0,2,3,0,4,0,1,1,3,2,0,4,3,0,3,2,0,0,0,1,4,1,3,3,0,0,0,1,3,4,2,4,2,4,1,0,0,2,1,3,3,1,0,0,4,0,3,2,4,4,2,3,4,0,3
497,0,4,3,4,3,4,0,3,4,1,3,3,1,2,2,2,1,0,2,1,3,3,3,3,0,3,4,2,3,3,1,3,1,0,0,4,0,0,0,0,2,0,0,2,1,0,3,4,4,2,0,3,1,3,4,3,4,3,1,2,0,2,2,3,4,1,0,3,4,4,2,2,4,0,3
498,3,0,0,4,3,3,4,4,1,1,4,4,4,0,1,0,3,0,0,3,0,4,1,1,3,4,0,1,3,4,3,4,1,4,4,0,4,0,4,1,4,1,0,4,1,0,0,0,4,0,1,2,4,4,4,4,4,4,1,0,4,0,3,0,0,0,0,0,0,2,0,0,4,1,4
499,3,3,0,0,4,3,1,2,4,2,4,4,2,3,0,2,0,2,2,0,3,2,0,2,4,2,2,2,0,1,1,0,3,4,2,4,1,3,2,2,1,0,2,1,2,4,2,2,2,4,3,1,3,2,2,0,0,3,3,2,4,2,0,3,0,0,4,4,3,2,1,2,4,2,2
500,3,2,4,1,1,1,0,0,3,1,2,1,3,3,3,3,1,3,4,1,2,2,3,2,1,0,3,2,0,0,3,1,4,4,3,2,0,0,3,3,3,4,1,3,2,4,2,3,0,2,3,4,0,2,3,0,1,0,0,0,1,1,4,3,2,3,3,1,2,2,4,3,3,0,3
501,3,1,0,4,1,2,1,1,3,0,1,0,0,4,3,2,1,2,2,4,0,0,3,1,4,4,0,1,2,0,0,4,4,2,3,4,0,2,0,2,0,3,0,1,1,3,1,1,1,3,1,2,2,4,2,1,0,1,1,1,4,2,4,2,0,1,0,3,1,4,3,1,3,2,1
502,3,1,4,4,2,3,4,1,2,4,1,2,3,2,0,2,2,4,2,3,4,3,2,2,4,4,1,1,4,0,2,4,3,4,4,0,2,0,1,4,4,4,2,2,4,3,4,0,2,0,4,2,2,0,0,4,1,4,1,2,4,0,1,4,4,0,3,0,2,1,2,1,3,2,4
503,3,4,3,1,4,0,2,3,1,1,1,3,2,3,1,4,2,3,1,2,3,1,1,0,1,1,1,2,1,2,2,1,3,1,0,4,3,3,4,1,1,1,3,1,3,4,0,1,2,1,4,4,1,4,2,2,1,3,1,1,1,1,3,1,3,3,1,2,3,3,1,1,2,1,4
504,4,2,1,3,1,0,2,4,3,4,1,4,2,3,0,0,3,2,4,4,0,0,4,1,2,1,3,4,4,3,4,1,2,1,3,3,4,4,4,4,4,3,3,4,4,4,3,2,1,0,4,4,3,3,4,4,3,0,0,0,2,3,1,3,0,1,4,0,3,0,4,0,4,4,0
505,0,1,3,3,1,3,2,3,2,4,4,2,1,2,2,1,0,4,1,1,0,3,4,0,4,3,1,2,1,0,3,0,4,3,3,2,2,2,4,2,1,2,1,4,0,1,4,1,0,3,3,4,1,0,2,0,2,2,1,2,2,4,1,3,3,2,4,2,1,2,1,3,1,3,2
506,3,1,0,2,0,1,2,2,1,4,3,0,2,2,4,2,2,0,2,4,4,2,0,4,0,2,3,2,0,3,4,1,2,4,4,2,3,2,2,2,2,1,2,2,1,0,4,2,0,4,2,4,0,2,3,3,1,2,2,2,0,4,3,0,4,2,2,4,2,2,1,0,0,2,4
507,3,1,1,3,3,3,4,2,4,0,1,1,2,3,2,2,2,3,2,1,3,2,0,1,0,3,2,1,1,1,4,1,0,3,1,2,2,2,2,3,4,4,3,3,4,2,0,2,4,4,4,1,4,3,3,2,2,1,1,4,3,2,3,4,2,3,1,3,2,3,2,2,2,4,3
508,1,0,0,2,2,0,2,2,3,1,2,1,3,2,2,3,1,0,1,3,4,2,2,3,0,3,0,3,2,2,1,0,3,1,1,3,3,1,1,4,3,0,0,0,4,0,3,3,3,0,4,3,4,3,1,3,1,3,3,2,2,1,4,3,1,0,3,3,2,1,2,0,3,3,0
509,1,2,4,2,3,2,2,1,3,1,2,2,2,4,4,4,2,4,1,3,3,4,2,3,2,2,1,3,1,1,4,4,2,4,1,4,2,1,4,3,4,0,1,4,4,2,4,2,4,4,4,4,4,2,4,1,1,2,4,2,4,1,4,3,1,1,2,1,4,2,4,0,1,1,3
510,2,3,4,3,0,0,1,4,1,3,0,3,4,3,0,0,1,1,2,1,0,0,3,1,0,3,0,0,0,0,2,4,2,4,1,3,0,0,1,0,2,4,1,4,4,4,2,1,0,1,3,3,1,3,3,3,2,1,2,2,2,2,4,0,2,4,3,3,3,1,3,3,4,0,2
511,2,1,2,2,4,0,0,2,2,3,2,1,3,3,3,3,2,4,4,3,0,4,4,2,1,2,3,0,2,3,3,1,1,0,2,1,3,4,3,3,3,0,4,1,1,2,2,3,0,1,2,1,2,0,1,4,1,4,3,1,4,2,0,2,1,4,3,4,3,4,1,2,4,1,3
512,0,3,2,2,0,2,2,4,2,2,4,0,4,2,0,0,2,4,1,0,4,0,0,2,2,3,0,2,4,1,2,2,0,0,4,4,2,4,4,3,4,1,1,2,2,0,2,0,0,2,1,3,4,4,4,0,2,0,2,2,2,4,2,4,2,1,0,4,2,0,2,3,4,3,4
513,4,3,0,0,2,0,1,1,2,3,1,0,0,0,0,0,4,4,3,1,3,4,3,1,1,3,0,4,3,2,2,0,1,0,0,0,1,3,0,2,0,4,2,0,1,4,0,4,0,1,1,2,0,3,0,3,0,1,0,2,4,3,0,1,1,2,1,1,4,3,1,1,3,0,2
514,4,2,4,2,2,1,0,1,1,0,4,0,3,4,1,2,4,1,2,2,1,4,4,1,1,2,4,1,2,3,3,4,2,4,3,3,2,0,4,4,4,1,2,1,0,0,0,0,0,0,0,1,3,0,0,2,3,4,0,4,4,0,2,4,2,3,3,3,3,2,2,2,4,4,2
515,2,4,2,1,2,2,3,3,4,4,4,1,4,0,3,4,2,1,1,2,3,4,1,3,2,3,4,1,4,1,4,3,0,4,0,3,2,2,3,1,4,3,1,2,3,4,2,0,3,2,4,0,2,4,3,2,2,0,4,4,3,4,0,3,0,1,3,3,1,4,2,1,2,2,2
516,1,3,4,4,0,1,4,3,4,0,2,2,2,4,1,2,4,0,4,3,2,3,1,3,3,1,1,3,4,0,1,2,1,4,4,0,2,0,0,3,4,0,2,4,4,4,0,0,2,4,0,2,0,2,3,0,2,3,0,4,0,0,0,2,0,1,0,3,0,4,4,3,3,0,0
517,4,0,4,4,4,3,4,0,4,2,4,3,4,2,2,4,0,1,3,4,4,2,4,0,0,4,4,0,3,4,2,3,0,2,4,0,4,4,0,0,3,4,3,4,3,3,4,3,3,0,2,0,4,4,2,2,0,3,3,4,2,2,3,4,4,4,2,1,3,3,0,3,0,2,4
518,1,1,0,1,1,1,1,3,1,4,1,4,0,0,4,2,0,1,2,1,4,2,2,3,1,4,0,4,1,1,0,1,3,2,2,1,2,0,1,3,4,3,3,0,3,0,2,4,3,0,3,1,2,2,1,1,1,0,4,4,1,0,1,0,1,4,2,1,0,2,3,1,0,2,0
519,1,1,2,3,3,3,0,1,0,3,2,2,3,2,1,0,1,1,1,1,4,0,4,1,1,1,3,0,0,2,3,2,1,4,1,0,2,3,3,1,2,2,0,4,0,1,0,1,3,1,1,0,2,3,1,2,3,2,0,3,0,1,0,1,0,1,0,3,1,1,1,3,2,1,3
520,1,2,0,0,2,2,2,2,0,3,1,1,0,4,0,0,1,4,0,0,0,3,3,1,2,2,3,4,4,0,0,0,0,4,1,3,0,1,0,3,1,1,4,3,1,2,2,2,2,0,3,1,4,1,4,3,3,1,3,2,1,2,0,4,2,3,3,0,3,2,1,2,0,1,0
521,3,0,4,3,1,3,2,4,4,0,0,0,0,3,1,1,0,2,2,0,4,0,0,3,2,0,3,2,4,4,4,4,0,3,1,3,0,3,2,2,3,2,4,3,0,2,3,0,0,3,4,2,0,0,3,2,0,2,2,1,4,3,3,0,4,0,0,0,4,2,4,0,0,3,0
522,3,1,4,3,3,3,2,1,0,1,1,1,4,2,1,2,1,4,4,1,1,1,2,4,4,4,0,4,2,4,1,1,2,3,1,4,3,1,1,4,1,1,4,1,3,3,2,2,1,2,4,4,1,4,3,1,2,3,4,4,1,2,1,2,2,4,3,2,2,2,1,1,2,1,2
523,0,2,2,0,0,2,0,4,2,2,3,3,2,4,2,2,2,4,3,3,3,2,4,2,3,4,2,4,4,0,2,2,3,2,2,4,2,3,2,2,0,4,4,0,3,2,4,3,3,0,2,2,0,2,4,3,3,4,2,2,2,4,2,3,2,4,2,2,0,2,2,3,4,2,2
524,3,0,2,2,2,2,3,1,0,3,3,4,2,1,2,3,3,3,1,4,4,3,4,1,3,2,2,2,3,1,1,3,2,3,0,4,2,1,1,2,1,3,2,2,1,2,1,1,1,2,2,3,2,2,2,3,2,3,3,2,0,3,0,4,1,2,4,3,3,1,4,0,1,4,1
525,0,2,0,1,0,4,2,2,2,0,4,0,2,1,4,1,4,4,4,4,2,2,3,2,2,1,3,2,4,1,4,4,3,4,0,0,1,4,0,3,1,3,2,0,1,1,4,1,0,1,3,1,2,0,2,1,4,4,4,0,0,2,2,2,0,1,1,3,2,3,4,0,2,1,3
526,2,1,0,0,3,0,1,3,3,3,2,1,1,2,0,0,3,2,1,1,2,0,1,2,1,2,0,1,2,0,3,3,0,0,3,1,2,1,0,0,2,4,0,1,2,2,2,1,1,2,0,0,0,1,2,2,0,1,0,2,0,2,0,1,0,2,4,1,1,0,2,2,0,1,1
527,3,1,0,2,3,2,0,4,3,2,1,1,0,3,4,1,0,1,3,0,3,3,3,2,2,1,3,2,3,2,2,1,2,2,3,2,0,3,4,2,1,0,2,0,0,0,3,2,3,1,1,0,2,0,0,0,2,2,0,2,0,0,2,2,2,2,2,3,2,0,2,1,2,4,0
528,3,4,3,1,1,2,4,1,2,2,3,1,1,3,1,1,1,4,4,1,4,1,1,1,1,3,4,1,1,1,3,3,1,0,2,4,3,0,0,3,3,2,1,3,3,1,1,1,3,1,1,1,1,1,1,3,3,4,1,1,2,1,3,3,1,1,4,2,3,3,1,4,1,3,2
529,2,3,3,1,1,4,4,4,3,1,0,0,2,2,0,1,1,4,2,1,1,2,2,0,0,0,4,3,2,4,2,2,1,1,0,2,1,2,2,0,4,2,4,4,2,2,4,1,2,2,2,2,0,4,2,2,2,1,1,1,4,2,1,2,0,0,3,2,3,4,3,3,2,1,4
530,4,0,3,3,1,3,3,2,3,3,2,1,3,4,3,0,3,4,3,2,1,3,2,1,2,3,4,3,3,3,2,4,0,2,3,1,4,4,3,3,3,3,3,2,2,0,4,4,1,4,4,3,4,3,4,3,4,4,3,3,0,4,4,0,2,1,2,2,3,4,1,3,2,4,1
531,0,0,0,0,0,2,0,0,2,0,2,1,0,4,0,0,2,0,4,2,4,4,2,2,1,0,4,4,0,4,0,2,0,3,4,1,0,1,4,0,3,3,3,0,0,3,0,0,0,0,1,0,4,0,0,1,3,0,3,2,3,3,3,2,0,4,4,0,0,2,3,4,4,0,3
532,3,3,4,3,3,2,1,3,4,2,2,2,2,3,1,1,0,4,0,2,3,1,2,3,1,2,0,1,1,1,3,1,3,2,1,4,2,2,0,3,0,4,2,1,2,3,4,3,3,4,3,3,1,3,2,1,0,4,1,4,1,3,3,0,4,3,3,2,1,2,3,4,2,2,4
533,1,1,3,1,2,1,1,0,3,0,1,4,1,0,0,1,4,0,1,0,1,1,0,0,0,0,4,1,1,3,3,2,1,0,1,0,1,4,2,3,0,0,0,3,4,0,2,1,2,1,0,3,1,0,3,1,0,1,2,4,1,2,4,1,1,1,0,0,2,1,1,3,3,1,0
534,0,0,3,1,4,4,4,0,4,4,2,3,2,2,4,1,4,4,3,3,3,4,3,0,4,0,3,4,1,4,2,0,0,0,4,4,3,1,0,2,0,0,1,4,2,2,1,1,4,0,1,3,0,4,1,0,2,1,4,0,3,0,0,1,2,3,2,4,3,4,1,3,1,2,4
535,0,2,4,0,4,3,3,0,3,0,1,1,0,0,0,3,2,3,0,1,0,2,0,2,4,4,1,3,2,0,0,3,4,0,0,1,3,2,0,4,3,0,0,1,3,0,3,4,1,0,1,1,1,1,0,3,2,3,4,0,4,0,4,0,3,1,3,0,3,0,1,3,2,3,2
536,1,0,0,4,0,4,3,0,0,0,1,0,1,0,0,4,1,4,4,4,0,4,4,1,4,0,3,4,3,3,0,1,4,0,0,0,4,2,1,1,0,0,4,4,0,3,0,2,3,0,1,4,4,3,4,3,0,4,1,0,1,1,4,1,0,4,1,1,0,1,3,1,0,1,1
537,1,3,0,3,3,1,3,1,3,0,1,2,2,3,2,2,0,0,1,3,0,2,1,1,4,0,3,2,1,1,2,0,0,3,3,1,1,3,0,3,1,0,1,3,0,0,1,1,4,1,3,3,3,4,2,0,3,3,1,3,0,3,1,0,3,2,0,0,1,4,1,3,3,3,1
538,3,0,4,0,2,0,2,1,0,0,1,1,1,3,4,0,0,4,1,1,4,2,2,4,4,3,0,4,3,4,1,0,2,3,2,4,4,2,4,3,0,3,2,2,1,2,3,0,4,0,1,4,0,4,4,1,1,3,2,0,2,0,3,0,1,4,0,3,2,1,0,4,2,4,1
